date,vendor_id,vendor_type,vendor_rating,bid_amount,base_price,quality_score,won
2024-12-28 18:35:06.366091,166,1,2.96,85744.16,77739.94,0.4507,0
2025-08-05 18:35:06.366091,142,1,3.63,112708.72,105706.75,0.4463,0
2025-04-23 18:35:06.366091,76,1,3.71,50275.07,45123.74,0.9056,0
2024-12-31 18:35:06.366091,33,0,3.71,43030.52,42552.88,0.575,0
2025-06-15 18:35:06.366091,28,1,3.82,60478.7,57756.87,0.63,0
2025-10-17 18:35:06.366091,80,2,4.07,71553.73,64728.98,0.1782,0
2025-07-14 18:35:06.366091,160,1,4.54,74905.56,64720.58,0.9651,1
2025-03-08 18:35:06.366091,173,2,4.22,145716.42,133571.0,0.5497,1
2024-12-10 18:35:06.366091,128,2,4.76,148852.02,124040.88,0.6676,1
2025-09-25 18:35:06.366091,111,0,3.69,105419.07,103059.86,0.366,1
2025-03-12 18:35:06.366091,78,0,3.43,77811.19,79818.13,0.3526,0
2024-11-13 18:35:06.366091,87,0,2.68,53497.42,53036.65,0.3981,0
2025-05-25 18:35:06.366091,138,0,3.19,80339.94,76367.98,0.6629,0
2025-03-15 18:35:06.366091,194,2,4.8,78893.62,71264.57,0.4383,1
2025-11-02 18:35:06.366091,50,2,4.69,88784.31,75737.25,0.495,1
2025-02-18 18:35:06.366091,176,2,3.37,175201.05,144967.8,0.7983,0
2025-05-06 18:35:06.366091,176,2,4.61,213855.57,164826.82,0.7069,1
2025-05-11 18:35:06.366091,177,0,4.26,51992.26,48748.59,0.8109,1
2024-11-21 18:35:06.366091,121,1,3.16,99150.14,92535.69,0.3831,1
2025-05-28 18:35:06.366091,164,2,2.84,134693.37,115712.52,0.5449,0
2025-01-22 18:35:06.366091,59,2,4.93,181092.76,157529.03,0.2546,0
2025-10-24 18:35:06.366091,8,2,3.52,154628.92,123814.71,0.9595,1
2025-09-27 18:35:06.366091,52,1,4.32,77551.02,73136.6,0.3146,0
2024-12-03 18:35:06.366091,60,0,2.44,64478.91,59908.69,0.802,1
2024-11-19 18:35:06.366091,105,0,3.78,83286.86,75892.07,0.9084,1
2025-10-29 18:35:06.366091,30,0,4.23,104827.45,99212.58,1.0,0
2025-06-21 18:35:06.366091,64,1,2.63,69143.22,62959.72,0.397,0
2025-10-04 18:35:06.366091,124,1,3.99,122283.68,119071.28,0.2324,0
2025-07-21 18:35:06.366091,133,1,3.06,78425.75,73647.91,0.5393,1
2025-10-15 18:35:06.366091,119,2,3.68,210896.33,186847.29,0.7647,0
2025-07-23 18:35:06.366091,44,2,5.0,160701.23,136178.82,0.8614,1
2025-09-28 18:35:06.366091,32,2,4.88,119421.79,97543.29,0.6947,0
2025-06-23 18:35:06.366091,114,0,3.2,82261.37,84868.31,0.244,0
2025-06-30 18:35:06.366091,153,0,3.35,47895.51,46907.69,0.5794,0
2024-11-23 18:35:06.366091,196,1,2.98,67795.76,59894.45,0.6038,0
2025-06-05 18:35:06.366091,60,0,3.17,68907.3,69810.61,0.4091,0
2025-08-25 18:35:06.366091,94,1,3.31,70851.33,66248.28,0.4193,0
2025-02-26 18:35:06.366091,96,0,3.41,71748.4,74424.8,0.1067,0
2024-11-21 18:35:06.366091,0,0,2.96,63798.11,60609.37,0.4808,0
2025-05-02 18:35:06.366091,121,1,3.69,102763.82,91731.84,0.7583,1
2025-05-11 18:35:06.366091,138,0,3.37,94467.75,91960.62,0.2895,0
2025-01-07 18:35:06.366091,107,2,3.68,198534.16,179735.59,0.4907,0
2024-12-26 18:35:06.366091,62,2,4.58,213981.42,186797.09,0.3989,0
2025-04-08 18:35:06.366091,150,0,3.41,69135.58,69136.39,0.7573,1
2025-05-04 18:35:06.366091,7,1,3.94,69780.18,66665.04,0.3979,0
2025-08-12 18:35:06.366091,20,2,4.2,220640.24,184213.96,0.864,0
2025-09-24 18:35:06.366091,114,0,4.42,68753.29,65581.02,0.6463,0
2024-11-10 18:35:06.366091,142,1,3.4,118409.64,107883.74,0.6693,1
2025-06-08 18:35:06.366091,9,0,3.22,62123.09,57855.92,0.5518,0
2024-12-25 18:35:06.366091,27,0,3.41,53462.47,49596.7,0.5701,0
2025-09-14 18:35:06.366091,3,0,3.5,90861.92,93447.34,0.193,0
2025-08-07 18:35:06.366091,44,2,4.73,174231.69,153872.16,0.4734,0
2025-05-06 18:35:06.366091,93,0,3.19,92463.79,92282.57,0.499,1
2025-06-25 18:35:06.366091,90,0,3.19,101376.98,97260.52,0.3593,0
2025-01-04 18:35:06.366091,163,1,4.21,62980.45,58404.28,0.3872,0
2025-02-27 18:35:06.366091,53,2,4.8,120317.11,102913.26,0.5365,0
2025-03-04 18:35:06.366091,41,2,3.43,97189.51,85071.96,0.4716,0
2024-12-05 18:35:06.366091,170,2,4.48,167567.41,137368.32,0.9426,0
2025-06-20 18:35:06.366091,118,1,3.55,99129.26,93396.38,0.5983,0
2025-05-14 18:35:06.366091,23,2,4.52,164446.34,144775.15,0.601,0
2025-03-19 18:35:06.366091,173,2,3.16,103172.85,86830.5,0.3697,0
2024-11-20 18:35:06.366091,178,1,2.23,64597.65,56944.68,0.7738,0
2025-09-10 18:35:06.366091,94,1,2.91,81479.28,74145.41,0.8116,1
2024-11-22 18:35:06.366091,96,0,4.11,43574.97,43157.68,0.3342,1
2024-12-19 18:35:06.366091,24,0,4.41,70295.92,67449.43,0.4469,1
2025-08-04 18:35:06.366091,158,2,4.64,83882.02,72300.33,0.3446,0
2025-09-16 18:35:06.366091,104,2,5.0,174070.33,160643.85,0.3424,1
2025-09-24 18:35:06.366091,177,0,4.21,75180.81,70953.18,0.6937,0
2025-04-26 18:35:06.366091,40,1,3.39,112207.75,98004.4,0.7849,1
2025-02-16 18:35:06.366091,175,1,3.28,116673.4,102840.9,0.8001,0
2025-02-26 18:35:06.366091,57,0,2.97,63175.61,57838.39,0.8243,1
2025-03-18 18:35:06.366091,94,1,3.76,91519.69,82970.66,0.7874,1
2025-05-31 18:35:06.366091,118,1,3.08,90579.99,87252.21,0.0657,0
2025-07-16 18:35:06.366091,176,2,3.42,141264.32,120854.21,0.6657,0
2025-05-31 18:35:06.366091,110,2,4.71,120725.4,100183.57,0.8763,1
2025-05-08 18:35:06.366091,87,0,3.03,113028.06,106365.97,0.67,0
2025-06-01 18:35:06.366091,21,0,3.21,109680.87,105374.07,0.4127,0
2025-08-15 18:35:06.366091,93,0,2.88,95712.31,98626.25,0.4448,0
2024-12-14 18:35:06.366091,6,0,4.27,78807.46,78534.25,0.5061,0
2025-02-07 18:35:06.366091,20,2,4.63,140454.86,113998.8,0.6038,0
2025-07-29 18:35:06.366091,27,0,3.51,85265.03,80049.33,0.7761,0
2025-08-18 18:35:06.366091,139,1,4.55,87323.45,80844.31,0.5296,0
2025-05-07 18:35:06.366091,136,1,4.56,65393.51,59850.31,0.5934,0
2025-04-07 18:35:06.366091,105,0,3.94,66115.98,62592.9,0.4558,0
2025-09-28 18:35:06.366091,75,0,4.54,113788.67,110604.28,0.6352,0
2024-11-11 18:35:06.366091,25,1,2.66,88940.62,84322.07,0.4478,0
2025-06-13 18:35:06.366091,130,1,3.24,67480.9,63116.63,0.4171,0
2024-12-12 18:35:06.366091,103,1,3.59,127041.69,115091.96,0.6226,0
2025-02-05 18:35:06.366091,168,0,3.21,72065.51,69754.07,0.3942,0
2025-02-11 18:35:06.366091,63,0,4.04,114272.32,107632.83,0.8475,1
2025-02-21 18:35:06.366091,150,0,3.93,53769.25,52524.44,0.3717,1
2024-11-30 18:35:06.366091,44,2,5.0,123632.25,107089.62,0.9438,1
2025-04-27 18:35:06.366091,12,0,2.96,113385.79,106514.81,0.4106,0
2025-09-04 18:35:06.366091,164,2,4.8,174228.57,147664.4,0.8882,1
2024-12-31 18:35:06.366091,44,2,4.31,202851.05,170625.65,1.0,1
2025-05-20 18:35:06.366091,83,2,3.67,170047.32,146297.02,0.8241,0
2025-07-29 18:35:06.366091,160,1,2.99,63912.67,60646.04,0.4952,0
2025-05-06 18:35:06.366091,84,0,3.39,51161.1,48261.38,0.5058,0
2025-03-06 18:35:06.366091,30,0,3.9,88087.94,83086.08,0.8931,1
2025-08-16 18:35:06.366091,67,1,2.93,91222.83,83081.74,0.4965,1
2025-11-04 18:35:06.366091,62,2,4.51,194428.73,167956.48,0.6199,1
2025-01-24 18:35:06.366091,70,1,3.12,73862.64,68824.9,0.2696,0
2025-09-19 18:35:06.366091,48,0,3.14,80776.06,78770.9,0.3425,0
2024-11-23 18:35:06.366091,153,0,2.96,42388.87,41891.59,0.5411,0
2025-09-07 18:35:06.366091,189,0,3.51,71777.91,64820.99,0.7185,1
2025-10-03 18:35:06.366091,74,2,4.66,214277.67,183726.28,0.2228,0
2025-05-22 18:35:06.366091,170,2,5.0,217409.0,187082.33,0.6424,1
2024-12-02 18:35:06.366091,30,0,3.65,92440.53,88053.38,0.4067,0
2025-10-14 18:35:06.366091,73,1,4.31,91959.72,85546.28,0.313,0
2025-11-04 18:35:06.366091,148,1,3.19,90077.61,89718.28,0.3472,0
2025-05-02 18:35:06.366091,157,1,3.74,112212.91,98184.24,0.8473,1
2025-10-10 18:35:06.366091,2,2,3.06,91600.18,75803.17,0.6517,0
2025-02-26 18:35:06.366091,134,2,4.63,118711.87,100655.75,0.7383,1
2025-06-25 18:35:06.366091,171,0,4.16,84171.68,83912.57,0.3545,1
2025-03-17 18:35:06.366091,29,2,4.42,134142.11,112203.94,0.7101,1
2024-11-06 18:35:06.366091,47,2,4.29,158450.91,133999.53,0.7781,1
2025-11-03 18:35:06.366091,20,2,5.0,132119.18,111020.09,0.8694,1
2025-08-03 18:35:06.366091,32,2,4.34,210703.1,188547.12,0.4747,0
2024-11-28 18:35:06.366091,139,1,3.1,63445.72,59538.64,0.6159,0
2025-08-30 18:35:06.366091,173,2,5.0,151464.17,124113.6,0.9771,0
2025-08-10 18:35:06.366091,184,1,3.37,98094.62,89108.25,0.8523,1
2025-11-03 18:35:06.366091,76,1,3.42,108884.69,95305.38,0.8689,0
2025-10-10 18:35:06.366091,27,0,2.92,48461.6,44010.22,0.3897,0
2025-03-04 18:35:06.366091,162,0,2.92,107469.48,109868.41,0.2735,0
2024-12-28 18:35:06.366091,158,2,3.57,142069.96,121532.29,0.7568,0
2025-06-21 18:35:06.366091,141,0,3.9,69909.86,71706.37,0.3394,0
2025-01-06 18:35:06.366091,148,1,4.23,80855.24,72466.0,0.9705,1
2025-09-30 18:35:06.366091,96,0,2.98,112591.32,112378.95,0.585,1
2025-09-16 18:35:06.366091,53,2,4.42,105934.78,92339.83,0.4283,0
2025-07-19 18:35:06.366091,110,2,3.02,186397.55,160386.55,0.6911,0
2024-12-03 18:35:06.366091,25,1,3.85,75714.27,68416.56,0.4554,0
2025-07-17 18:35:06.366091,79,1,3.26,46255.31,41393.56,0.6483,0
2025-04-11 18:35:06.366091,38,2,4.45,102249.06,89607.12,0.4448,1
2025-04-20 18:35:06.366091,4,1,2.87,91128.49,79530.28,0.8535,1
2025-08-01 18:35:06.366091,139,1,3.05,73630.57,70333.06,0.544,1
2025-04-27 18:35:06.366091,58,1,3.35,55713.68,50338.09,0.6947,1
2025-03-08 18:35:06.366091,56,2,4.97,151936.64,127547.7,1.0,1
2025-10-26 18:35:06.366091,41,2,3.91,134441.66,118288.28,0.4936,0
2025-09-19 18:35:06.366091,58,1,3.42,65400.56,61509.65,0.6151,1
2024-11-20 18:35:06.366091,14,2,5.0,119813.05,104578.53,0.226,0
2025-09-23 18:35:06.366091,72,0,3.54,51487.94,49983.09,0.2045,0
2025-04-23 18:35:06.366091,199,1,2.23,49084.19,45494.58,0.5462,0
2025-07-08 18:35:06.366091,89,2,4.67,132109.57,120733.59,0.4552,0
2025-03-15 18:35:06.366091,119,2,4.91,177034.96,156271.58,0.4353,0
2025-08-25 18:35:06.366091,178,1,3.52,72495.38,65698.67,0.5027,1
2025-04-11 18:35:06.366091,28,1,3.66,59886.54,60384.89,0.2411,0
2025-03-14 18:35:06.366091,60,0,2.55,84588.34,84929.16,0.03,0
2025-09-05 18:35:06.366091,165,0,2.93,65593.56,63629.44,0.1822,0
2024-11-25 18:35:06.366091,159,0,2.74,49734.79,47829.96,0.4273,1
2025-07-25 18:35:06.366091,186,0,3.46,90037.53,85268.63,0.3635,0
2025-09-05 18:35:06.366091,77,2,3.85,97394.41,87158.18,0.1272,0
2024-12-03 18:35:06.366091,107,2,4.52,147944.94,124531.58,0.8389,1
2025-07-09 18:35:06.366091,153,0,3.87,59816.11,59844.58,0.7079,1
2025-08-14 18:35:06.366091,147,0,2.58,51327.99,52246.15,0.3116,0
2025-07-08 18:35:06.366091,173,2,3.68,190734.26,163903.33,0.6603,1
2025-10-20 18:35:06.366091,150,0,2.57,46316.96,43296.38,0.7596,1
2025-07-13 18:35:06.366091,187,1,4.18,93543.53,89841.0,0.2901,0
2025-04-09 18:35:06.366091,119,2,4.99,166021.59,154080.2,0.7851,1
2025-06-25 18:35:06.366091,131,2,3.64,179519.05,151954.88,0.6379,0
2025-07-09 18:35:06.366091,177,0,3.64,129531.36,118911.34,0.8573,1
2025-03-09 18:35:06.366091,13,1,2.96,112330.75,97521.98,0.54,0
2025-05-16 18:35:06.366091,149,2,4.38,76619.95,66809.34,0.6911,0
2025-07-06 18:35:06.366091,79,1,3.89,56572.72,52947.28,0.4546,0
2025-04-28 18:35:06.366091,107,2,4.93,85290.16,70189.01,1.0,1
2025-01-30 18:35:06.366091,121,1,3.11,113615.8,107760.05,0.5176,0
2025-10-15 18:35:06.366091,43,1,3.88,61943.2,57684.03,0.5596,1
2025-06-23 18:35:06.366091,118,1,3.5,58385.58,55069.24,0.6311,0
2025-02-03 18:35:06.366091,149,2,3.95,174897.67,158427.22,0.4515,0
2025-07-07 18:35:06.366091,188,2,4.74,183464.05,158030.28,0.4686,0
2025-09-19 18:35:06.366091,13,1,3.47,64413.5,57986.63,0.5234,0
2024-12-22 18:35:06.366091,172,1,3.75,64618.04,55629.38,0.8215,0
2025-03-12 18:35:06.366091,46,1,2.81,51411.72,49523.24,0.0178,0
2025-07-17 18:35:06.366091,90,0,2.93,51454.72,48917.87,0.3716,0
2025-09-18 18:35:06.366091,130,1,3.82,45197.97,41891.02,0.2632,1
2025-04-04 18:35:06.366091,44,2,3.4,197693.78,173004.51,0.0776,0
2025-07-18 18:35:06.366091,51,0,3.65,67263.33,63398.18,0.6458,1
2025-03-12 18:35:06.366091,10,1,4.03,66293.81,62322.09,0.7037,0
2025-04-12 18:35:06.366091,18,0,4.07,89649.07,82819.83,0.8872,1
2025-01-04 18:35:06.366091,8,2,4.69,78076.89,65180.08,0.9085,1
2025-07-20 18:35:06.366091,61,1,4.41,87619.08,72831.2,0.9836,0
2025-09-09 18:35:06.366091,98,2,4.22,124627.72,102386.59,0.7266,1
2025-08-26 18:35:06.366091,135,0,3.02,78899.61,74213.41,0.7709,1
2025-03-31 18:35:06.366091,176,2,4.74,118462.88,100027.48,0.7488,1
2025-04-12 18:35:06.366091,139,1,3.64,90962.02,82496.03,0.5907,0
2025-08-07 18:35:06.366091,16,1,3.85,75899.95,67975.39,0.6022,0
2025-02-14 18:35:06.366091,166,1,3.99,123776.92,112690.43,0.8481,1
2025-08-16 18:35:06.366091,145,1,2.59,62135.2,60083.3,0.1042,0
2025-02-17 18:35:06.366091,73,1,4.15,94608.07,86717.02,0.4251,0
2025-03-06 18:35:06.366091,18,0,2.35,60578.32,59034.09,0.6023,1
2024-11-13 18:35:06.366091,102,0,3.23,113837.91,114419.26,0.3105,0
2025-02-07 18:35:06.366091,187,1,3.63,125459.05,113465.41,0.5924,0
2024-12-17 18:35:06.366091,37,1,2.77,59975.73,51169.23,0.949,1
2025-06-10 18:35:06.366091,23,2,4.36,123843.48,102664.62,0.8132,1
2025-09-19 18:35:06.366091,97,1,3.61,60716.42,52902.04,0.6651,1
2024-11-16 18:35:06.366091,121,1,2.82,46875.42,42194.22,0.5921,0
2025-03-05 18:35:06.366091,93,0,3.49,94533.25,88374.55,0.8723,1
2025-08-08 18:35:06.366091,125,2,3.58,159667.27,143969.21,0.4178,1
2025-10-18 18:35:06.366091,127,1,2.94,56002.45,51610.35,0.4477,0
2025-10-18 18:35:06.366091,131,2,3.81,136777.7,124518.02,0.4118,0
2025-05-29 18:35:06.366091,70,1,4.35,75007.84,65536.15,0.9799,0
2025-05-19 18:35:06.366091,76,1,3.51,42473.87,40274.99,0.4913,1
2025-05-04 18:35:06.366091,15,0,3.7,110890.82,104521.47,0.8976,0
2025-01-07 18:35:06.366091,112,1,3.13,104464.86,95172.65,0.4987,0
2025-09-10 18:35:06.366091,71,2,4.68,187804.45,161212.93,0.6619,0
2025-07-30 18:35:06.366091,135,0,3.59,66092.4,64729.52,0.8003,1
2025-07-18 18:35:06.366091,176,2,4.04,78852.74,65522.15,0.9165,1
2025-03-03 18:35:06.366091,110,2,3.99,202074.2,171358.85,0.7464,1
2025-10-06 18:35:06.366091,170,2,4.41,125743.48,115458.59,0.3301,0
2025-08-18 18:35:06.366091,161,2,3.8,172061.09,155666.66,0.3557,1
2025-01-20 18:35:06.366091,103,1,3.95,113799.41,105166.2,0.6274,1
2024-12-09 18:35:06.366091,29,2,4.66,193449.53,169015.72,1.0,1
2025-03-22 18:35:06.366091,143,2,4.76,198280.31,181981.75,0.1769,0
2025-01-24 18:35:06.366091,50,2,4.56,193583.18,157862.33,0.847,0
2024-12-09 18:35:06.366091,15,0,4.25,121055.1,115014.47,0.5201,1
2025-05-17 18:35:06.366091,103,1,3.23,44284.72,43470.56,0.1663,0
2025-08-22 18:35:06.366091,123,0,3.79,64197.37,63369.1,0.4179,0
2024-11-26 18:35:06.366091,12,0,3.84,53550.91,52581.67,0.376,0
2025-03-27 18:35:06.366091,34,1,2.37,128468.14,117782.68,0.6306,1
2024-11-06 18:35:06.366091,78,0,3.49,43137.78,42373.51,0.5708,0
2025-01-11 18:35:06.366091,123,0,2.3,82907.79,80668.81,0.7713,0
2024-11-23 18:35:06.366091,137,2,3.36,136954.95,118889.58,0.4285,0
2025-07-29 18:35:06.366091,79,1,2.84,103939.85,95575.98,0.5779,0
2025-10-05 18:35:06.366091,145,1,3.21,72376.69,71109.97,0.1885,0
2025-02-19 18:35:06.366091,108,0,3.73,51445.16,51472.83,0.0656,0
2025-03-10 18:35:06.366091,38,2,4.27,120402.91,107670.37,0.3527,0
2025-02-11 18:35:06.366091,80,2,3.6,108124.79,87350.91,0.9347,1
2025-03-11 18:35:06.366091,67,1,3.67,93238.73,87097.89,0.5346,0
2024-12-31 18:35:06.366091,157,1,2.58,133214.16,115998.57,0.6546,0
2025-09-11 18:35:06.366091,45,0,3.98,78373.15,74243.14,0.8761,0
2025-06-22 18:35:06.366091,190,1,3.15,98685.45,86793.85,0.6373,0
2025-10-31 18:35:06.366091,129,0,3.77,44749.92,43385.57,0.4916,0
2024-12-02 18:35:06.366091,171,0,3.57,88546.3,85209.63,0.7361,1
2024-12-08 18:35:06.366091,10,1,2.84,90362.71,79178.84,0.7266,0
2025-07-07 18:35:06.366091,179,2,4.64,89785.18,76503.29,0.7569,0
2025-04-23 18:35:06.366091,128,2,4.82,180145.21,150604.58,0.5242,0
2025-06-06 18:35:06.366091,163,1,3.71,73352.88,65902.12,0.4973,0
2025-01-06 18:35:06.366091,84,0,3.54,47225.51,48779.01,0.2871,0
2024-12-11 18:35:06.366091,115,1,2.89,121998.87,109399.0,0.4815,0
2025-06-27 18:35:06.366091,155,2,4.51,100752.0,90028.56,0.4951,0
2025-09-23 18:35:06.366091,45,0,3.53,86426.96,89228.12,0.1918,1
2024-12-09 18:35:06.366091,106,1,3.76,75303.39,68602.3,0.4134,0
2025-09-06 18:35:06.366091,35,2,4.24,75823.11,65254.94,0.2671,0
2025-10-10 18:35:06.366091,75,0,3.74,44114.93,41846.54,0.5915,1
2024-11-21 18:35:06.366091,196,1,4.03,56636.65,55503.0,0.2359,0
2024-12-16 18:35:06.366091,76,1,3.87,62432.4,58575.67,0.3719,0
2024-11-19 18:35:06.366091,0,0,2.83,111858.4,107842.68,0.5503,0
2025-10-27 18:35:06.366091,68,2,4.5,118713.83,100584.79,,1
2025-02-20 18:35:06.366091,147,0,3.25,73052.76,68149.06,0.528,0
2025-10-19 18:35:06.366091,24,0,3.19,91062.82,88823.53,0.78,1
2025-09-20 18:35:06.366091,26,2,3.79,85558.19,68846.16,0.7022,0
2025-03-05 18:35:06.366091,65,2,4.66,188175.85,167359.27,0.6689,0
2025-01-20 18:35:06.366091,49,1,2.85,104609.04,91077.67,0.8263,1
2025-01-07 18:35:06.366091,56,2,5.0,231346.63,191979.26,0.6433,0
2025-10-21 18:35:06.366091,161,2,4.45,125373.81,106398.98,0.4008,0
2025-03-17 18:35:06.366091,54,0,3.58,110839.54,112527.45,0.1583,0
2025-02-08 18:35:06.366091,177,0,3.73,96472.12,89134.74,0.6905,1
2025-09-08 18:35:06.366091,70,1,4.06,126125.21,115026.98,0.6747,0
2025-08-08 18:35:06.366091,35,2,4.83,199681.92,171488.59,0.2531,0
2025-08-17 18:35:06.366091,144,0,3.53,121308.76,119483.91,0.7632,0
2025-06-06 18:35:06.366091,13,1,4.6,80602.06,73137.97,0.7304,1
2025-05-13 18:35:06.366091,89,2,5.0,217785.14,190938.05,0.7007,0
2025-06-29 18:35:06.366091,133,1,4.07,126959.0,115162.96,0.4811,1
2025-03-12 18:35:06.366091,163,1,3.88,87711.14,77408.96,0.9051,0
2025-06-04 18:35:06.366091,84,0,3.86,108574.34,114288.78,0.1135,0
2025-01-17 18:35:06.366091,162,0,3.41,57000.51,57093.5,0.591,0
2025-07-12 18:35:06.366091,112,1,4.15,76277.55,70236.84,0.4768,0
2025-02-22 18:35:06.366091,33,0,3.58,114056.6,114968.53,0.3948,0
2025-03-13 18:35:06.366091,24,0,3.93,82485.76,78937.59,0.8239,1
2025-02-19 18:35:06.366091,165,0,2.8,49620.63,50445.82,0.2966,1
2025-04-08 18:35:06.366091,118,1,2.69,82219.65,78311.14,0.5434,0
2025-07-10 18:35:06.366091,153,0,2.96,102361.83,104379.73,0.4884,0
2025-02-21 18:35:06.366091,101,2,3.86,141850.73,120812.82,0.7228,0
2025-09-21 18:35:06.366091,64,1,2.98,103721.69,101911.94,0.0122,0
2025-10-10 18:35:06.366091,12,0,3.32,62734.65,60159.69,0.6033,1
2025-02-12 18:35:06.366091,89,2,4.18,129483.19,107157.05,0.8613,1
2025-04-25 18:35:06.366091,98,2,3.95,204076.99,176939.05,0.7223,0
2025-08-20 18:35:06.366091,76,1,3.62,117119.27,110939.55,0.1793,0
2025-09-07 18:35:06.366091,95,2,3.43,207027.63,169319.11,0.9121,0
2025-03-01 18:35:06.366091,67,1,3.64,112611.15,101849.98,0.6128,0
2025-04-07 18:35:06.366091,19,1,3.33,102946.82,93463.17,0.8051,1
2025-02-16 18:35:06.366091,82,1,4.32,124731.91,108843.25,0.9983,0
2025-10-25 18:35:06.366091,66,0,3.33,55704.4,54033.33,0.6747,1
2025-09-24 18:35:06.366091,195,0,3.86,53538.83,55234.13,0.1131,1
2025-04-08 18:35:06.366091,94,1,3.62,123277.6,119858.75,0.3744,0
2025-10-06 18:35:06.366091,57,0,2.69,119482.62,108817.4,0.8924,0
2024-11-24 18:35:06.366091,158,2,4.01,111198.9,92654.41,0.8556,0
2025-10-15 18:35:06.366091,184,1,2.27,115611.63,106102.93,0.3975,0
2025-03-15 18:35:06.366091,146,2,4.36,103354.25,89705.79,0.5278,0
2025-01-07 18:35:06.366091,21,0,3.08,88193.53,85740.08,0.509,1
2025-01-30 18:35:06.366091,180,0,4.35,42714.6,42457.59,0.5214,0
2025-08-09 18:35:06.366091,131,2,4.19,136240.52,116791.12,0.5214,0
2025-02-18 18:35:06.366091,117,0,2.62,92699.55,91274.0,0.1927,0
2025-04-23 18:35:06.366091,108,0,4.13,118818.12,113143.74,0.4886,0
2025-09-25 18:35:06.366091,20,2,5.0,91314.23,77625.1,0.8333,1
2025-01-01 18:35:06.366091,110,2,3.83,210456.39,184687.88,0.5462,0
2025-05-13 18:35:06.366091,155,2,4.31,168013.34,147885.89,0.8489,1
2025-02-15 18:35:06.366091,129,0,2.96,46152.17,44766.51,0.4756,1
2025-07-07 18:35:06.366091,9,0,3.95,65923.18,66203.11,0.212,0
2025-05-31 18:35:06.366091,79,1,4.26,82620.53,73567.89,0.9876,1
2025-06-15 18:35:06.366091,191,2,5.0,171262.27,146858.38,0.5873,1
2025-08-08 18:35:06.366091,83,2,4.04,90648.97,80013.19,0.4516,1
2024-12-22 18:35:06.366091,32,2,4.52,172056.42,148265.67,0.6352,1
2025-07-09 18:35:06.366091,100,1,3.44,75038.66,62549.39,0.9614,0
2025-06-16 18:35:06.366091,50,2,4.38,117517.17,100637.69,0.7245,0
2024-11-14 18:35:06.366091,197,2,4.55,166633.0,147805.26,0.3248,0
2025-07-11 18:35:06.366091,134,2,4.38,197776.47,163248.46,0.8396,1
2025-06-14 18:35:06.366091,72,0,4.02,110978.3,102740.45,0.8278,0
2024-12-11 18:35:06.366091,145,1,3.82,73561.61,70943.58,0.2685,0
2025-10-19 18:35:06.366091,81,0,4.27,57238.87,56321.34,0.7397,1
2025-08-19 18:35:06.366091,9,0,3.91,121396.17,113559.83,0.8788,1
2025-08-04 18:35:06.366091,180,0,2.7,120013.2,110990.69,0.7659,0
2025-02-28 18:35:06.366091,34,1,3.89,93104.94,84762.96,0.4856,1
2025-08-16 18:35:06.366091,57,0,4.04,101630.77,91507.65,0.6608,1
2025-10-28 18:35:06.366091,156,0,2.97,75237.48,72251.68,,1
2025-10-23 18:35:06.366091,130,1,3.09,86757.37,78123.78,0.8098,1
2025-06-18 18:35:06.366091,142,1,3.73,57764.94,52699.18,0.6669,0
2025-01-22 18:35:06.366091,66,0,2.95,112953.71,103502.72,0.4532,0
2025-01-20 18:35:06.366091,192,0,3.05,90591.7,89736.5,0.4511,0
2025-02-17 18:35:06.366091,130,1,3.09,65377.15,58505.49,0.6598,0
2025-07-19 18:35:06.366091,155,2,4.24,105587.52,89324.46,0.5385,0
2024-11-22 18:35:06.366091,167,2,4.21,194767.6,180782.31,0.4773,1
2024-11-07 18:35:06.366091,51,0,3.33,96753.83,99538.15,0.1434,1
2024-12-28 18:35:06.366091,157,1,3.31,67596.1,62414.41,0.769,1
2024-12-27 18:35:06.366091,134,2,2.65,89414.2,76394.76,0.5515,1
2024-11-19 18:35:06.366091,39,0,3.61,65026.5,60853.86,0.6522,0
2024-11-08 18:35:06.366091,143,2,3.56,150307.7,133309.67,0.3384,0
2025-05-16 18:35:06.366091,78,0,1.39,87080.82,82833.51,0.6928,1
2025-08-24 18:35:06.366091,96,0,4.28,101261.9,94174.62,0.7311,1
2025-05-25 18:35:06.366091,141,0,3.07,59972.7,59141.06,0.587,0
2024-12-12 18:35:06.366091,184,1,3.98,114231.9,100801.46,0.7979,1
2025-06-06 18:35:06.366091,177,0,2.05,94836.92,94360.0,0.4042,1
2024-11-22 18:35:06.366091,86,2,4.45,138712.51,120744.04,0.465,0
2025-08-12 18:35:06.366091,74,2,5.0,123570.38,106640.23,0.4373,0
2025-03-13 18:35:06.366091,120,0,3.52,79944.34,74768.81,0.8293,1
2025-10-17 18:35:06.366091,48,0,3.61,49289.22,46912.74,0.9017,0
2024-11-29 18:35:06.366091,103,1,3.48,51727.01,46603.34,0.7798,1
2025-09-19 18:35:06.366091,10,1,4.52,131091.29,117727.74,0.6533,1
2025-01-09 18:35:06.366091,158,2,4.4,183125.63,150651.17,0.9853,1
2025-06-02 18:35:06.366091,155,2,4.73,119291.7,109450.56,0.5309,1
2025-03-14 18:35:06.366091,28,1,3.87,47550.45,44477.2,0.439,0
2025-02-20 18:35:06.366091,68,2,5.0,198445.33,179159.71,0.6328,0
